85672541|Central|מְחוֹז הַמֶּרְכָּז‬|المنطقة المركزية
85672545|Northern|מחוז הצפון‬|منطقة الشمال‎
85672549|Tel Aviv|תֵּל אָבִיב‬|تل أَبيب‎
85672551|Jerusalem|ירושלים|القُدس‎
85672619|Al Aqaba|العقبة
85672623|Al Mafraq|المفرق
85672627|Amman|عمان
85672633|Al Tafilah|الطفيلة
85672637|Maan|معان
85672641|Irbid|إربد
85672643|Ajloun|عجلون
85672649|Jerash|جرش
85672653|Al Balqa|البلقاء
85672659|Madaba|مادبا
85672661|Al Karak|الكرك
85672667|Al Zarqa|الزرقاء
85672671|Hiroshima Prefecture|広島
85672675|Okayama Prefecture|岡山
85672679|Shimane Prefecture|島根
85672685|Tottori Prefecture|鳥取
85672689|Yamaguchi Prefecture|山口
85672695|Saga Prefecture|佐賀
85672697|Fukuoka Prefecture|福岡
85672703|Kumamoto Prefecture|熊本
85672707|Miyazaki Prefecture|宮崎
85672711|Ehime Prefecture|愛媛
85672715|Kagawa Prefecture|香川
85672717|Kochi Prefecture|高知
85672723|Oita Prefecture|大分
85672729|Tokushima Prefecture|徳島
85672731|Aichi Prefecture|愛知
85672735|Gifu Prefecture|岐阜
85672741|Ishikawa Prefecture|石川
85672745|Mie Prefecture|三重
85672749|Nagano Prefecture|長野
85672753|Shizuoka Prefecture|静岡
85672759|Toyama Prefecture|富山
85672761|Hokkaido Prefecture|北海
85672767|Fukui Prefecture|福井
85672769|Hyogo Prefecture|兵庫
85672777|Kyoto Prefecture|京都
85672779|Nara Prefecture|奈良
85672785|Osaka Prefecture|大阪
85672789|Shiga Prefecture|滋賀
85672795|Wakayama Prefecture|和歌山
85672797|Chiba Prefecture|千葉
85672801|Ibaraki Prefecture|茨城
85672805|Kanagawa Prefecture|神奈川
85672807|Saitama Prefecture|埼玉
85672813|Tochigi Prefecture|栃木
85672817|Tokyo|東京
85672821|Yamanashi Prefecture|山梨
85672825|Akita Prefecture|秋田
85672831|Aomori Prefecture|青森
85672835|Fukushima Prefecture|福島
85672839|Iwate Prefecture|岩手
85672843|Miyagi Prefecture|宮城
85672849|Niigata Prefecture|新潟
85672853|Yamagata Prefecture|山形
85672857|Nagasaki Prefecture|長崎
85672861|Kagoshima Prefecture|鹿児島
85672867|Okinawa Prefecture|沖縄
85672871|Gunma Prefecture|群馬
85672877|Aqtobe|Aqtöbe Oblysy|Актюбинская область
85672879|Qostanay|Qostanay Oblysy|Костанайская область
85672885|Qyzylorda|Qyzylorda Oblysy|Кызылординская область
85672889|Atyrau|Atyraū Oblysy|Атырауская область
85672893|Batys Qazaqstan|Батыс Қазақстан облысы|Западно-Казахстанская область
85672897|Aqmola|Aqmola Oblysy|Акмолинская область
85672905|Qaraghandy|Qaraghandy Oblysy|Карагандинская область
85672907|Soltustik Qazaqstan|Северо-Казахстанская область|Солтүстік Қазақстан облысы
85672911|Pavlodar|Pavlodar Oblysy|Павлодарская область
85672915|Shyghys Qazaqstan|Восточно-Казахстанская область|Шығыс Қазақстан облысы
85672921|Almaty|Алматинская область|Алматы облысы
85672923|Mangghystau|Mangghystaū Oblysy|Мангистауская область
85672927|Ongtustik Qazaqstan|Оңтүстік Қазақстан облысы|Южно-Казахстанская область
85672931|Zhambyl|Zhambyl Oblysy|Жамбылская область
85672937|Almaty|Almaty Oblysy|Алматинская Область
85672941|Astana|Astana Qalasy|Нур-Султан
85672943|Coast|Pwani
85672975|Bishkek|Бишкек
85672981|Chuy|Chüy Oblasty|Чуйская Область
85672983|Ysyk-Kol|Ysyk-Köl Oblasty|Иссык-Кульская область
85672987|Naryn|Naryn Oblasty|Нарынская Область
85672995|Batken|Batken Oblasty|Баткенская Область
85672997|Jalal-Abad|Jalal-Abad Oblasty|Джалал-Абадская область
85673003|Talas|Talas Oblasty|Таласская Область
85673005|Osh|Ош Облусу|Ошская Область
85673011|Banteay Mean Cheay|ខេត្តបន្ទាយមានជ័យ
85673015|Batdambang|ខេត្តបាត់ដំបង
85673019|Kaoh Kong|ខេត្តកោះកុង
85673023|Pouthisat|ខេត្តពោធិ៍សាត់
85673029|Siem Reap Province|ខេត្តសៀមរាប
85673033|Otdar Mean Cheay|ខេត្តឧត្ដរមានជ័យ
85673037|Khétt Pailĭn|Pailin
85673041|Kampong Cham|ខេត្តកំពង់ចាម
85673047|Kampong Chhnang|ខេត្តកំពង់ឆ្នាំង
85673051|Kandal|ខេត្តកណ្ដាល
85673053|Kampong Spoe|ខេត្តកំពង់ស្ពឺ
85673057|Kampong Thum|ខេត្តកំពង់ធំ
85673063|Phnum Penh|ភ្នំពេញ
85673067|Prey Veng|ខេត្តព្រៃវែង
85673071|Preah Vihear|ខេត្តព្រះវិហារ
85673075|Stoeng Treng|ខេត្តស្ទឹងត្រែង
85673081|Krachen|ខេត្ត ក្រចេះ
85673085|Mondol Kiri|Môndôl Kiri
85673089|Khétt Rôtânôkiri|Ratanah Kiri
85673093|Kampot|ខេត្តកំពត
85673099|Keb|Khétt Kêb
85673101|Khétt Preăh Seihânŭ|Preah Seihanu
85673105|Svay Rieng|ខេត្តស្វាយរៀង
85673107|Takev|ខេត្តតាកែវ
85673173|Chungcheongbuk-Do|충청북도
85673177|Incheon|인천
85673181|Kangwon-Do|강원도
85673185|Seoul|서울
85673191|Kyeongki-Do|경기도
85673195|Jeollabuk-Do|전라북도
85673199|Gwangju|광주
85673203|Chungcheongnam-Do|충청남도
85673207|Daejon|대전
85673213|Daegu|대구
85673215|Gyeongsangnam-Do|경상남도
85673219|Jeollanam-Do|전라남도
85673227|Busan|부산
85673231|Ulsan|울산
85673233|Gyeongsangbuk-Do|경상북도
85673237|Jaeju-Do|제주도
85673243|Chungcheongnam-Do|세종
85673253|Klina|Pech|Клина
85673267|Pech|Rahoveci|Ораховац
85673299|Kosovska Mitrovica|Zubin Potoku|Зубин Поток
85673303|Fushë Kosova|Kosovo|Косово Поље
85673307|Drenasi|Kosovo|Глоговац
85673317|Besiana|Kosovo|Подујево
85673321|Kosovo|Prishtina|Приштина
85673325|Kosovo|Lipjani|Липљан
85673335|Kosovsko Pomoravlje|Vitia|Витина
85673339|Artana|Kosovsko Pomoravlje|Ново Брдо
85673383|Al Asimah|العاصمة‎
85673389|Al Farwaniyah|الفروانية‎
85673391|Al Ahmadi|الأحمدي‎
85673395|Mubarak Al-Kabeer|مبارك الكبير
85673399|Al Jahrah|الجهراء‎
85673405|Hawalli|حولي‎
85673409|Bokeo|ແຂວງບໍ່ແກ້ວ
85673413|Louang Namtha Province|ແຂວງຫຼວງນໍ້າທາ
85673417|Xiagnabouli|ແຂວງໄຊຍະບູລີ
85673423|Champasak|ຈຳປາສັກ
85673427|Salavan|ແຂວງສາລະວັນ
85673429|Savannahkhet|ແຂວງສະຫວັນນະເຂດ
85673433|Viangchan|ນະຄອນຫຼວງວຽງຈັນ
85673437|Viangchan|ນະຄອນຫຼວງວຽງຈັນ
85673441|Xiangkhoang|ແຂວງຊຽງຂວາງ
85673447|Houaphan|ຫົວພັນ
85673451|Louangphabang|ແຂວງຫຼວງພະບາງ
85673453|Oudomxai|ແຂວງອຸດົມໄຊ
85673459|Phongsali|ແຂວງຜົ້ງສາລີ
85673463|Bolikhamxai|ແຂວງບໍລິຄໍາໄຊ
85673467|Khammouan|ແຂວງຄຳມ່ວນ
85673469|Attapu|ແຂວງ​ອັດຕະປື
85673473|Xekong|ແຂວງເຊກອງ
85673479|Beqaa|البقاع
85673483|North Lebanon|الشمال
85673487|Beirut|بيروت
85673491|Mount Lebanon|جبل لبنان
85673495|Nabatieh|النبطية
85673499|South Lebanon|الجنوب
85673563|Ghadamis|غدامس
85673567|Al Jufrah|الجفرة
85673571|Al Kufrah|الكفرة
85673575|Al Khums|الخمس
85673579|Ash Shati'|وادي الشاطئ
85673585|Awbari|غات
85673589|Murzuq|مرزق
85673593|Misratah|مصراتة
85673597|Sabha|سبها
85673605|Al Jifarah|العزيزية/الجفرة
85673607|An Nuqat al Khams|النقاط الخمس
85673611|Az Zawiyah|الزاوية
85673615|Gharyan|مزدة
85673621|Tajura' wa an Nawahi al Arba|تاجوراء والنواحي الأربع‎
85673625|Al Marj|المرج
85673627|Al Jabal al Akhdar|الجبل الاخضر
85673631|Ajdabiya|أجدابيا
85673635|Benghazi|بنغازي
85673659|Surt|سرت
85673663|Darnah|القبة
85673665|Al Butnan|البطنان
85673669|Awbari|أوباري
85673719|Kandy|கண்டி மாவட்டம்|මහනුවර දිස්ත් රික්කය
85673723|Matale|மாத்தளை மாவட்டம்|මාතලේ පරිපාලන දිස්ත් රික්කය
85673731|Nuwara Eliya|நுவரெலியா மாவட்டம்|නුවරඑළිය පරිපාලන දිස්ත්‍රික්කය
85673733|Ampara|அம்பாறை மாவட்டம்|අම්පාර පරිපාලන දිස්ත්‍රික්කය
85673737|Batticaloa|மட்டக்களப்பு மாவட்டம்|මඩකලපුව පරිපාලන දිස්ත්‍රික්කය
85673743|Polonnaruwa|பொலன்னறுவை மாவட்டம்|පොළොන්නරුව දිස්ත්‍රික්කය
85673747|Trincomalee|திருகோணமலை மாவட்டம்|ත්‍රිකුණාමල දිස්ත්‍රික්කය
85673751|Anuradhapura|அனுராதபுரம் மாவட்டம்|අනුරාධපුර පරිපාලන දිස්ත්‍රික්කය
85673757|Vavuniya|வவுனியா|වවුනියාව
85673761|Mannar|மன்னார் மாவட்டம்|මන්නාරම් දිස්ත්‍රික්කය
85673765|Mullaitivu|முல்லைத்தீவு|මුලතිව්
85673769|Jaffna|யாழ்ப்பாண மாவட்டம்|යාපනය පරිපාලන දිස්ත්‍රික්කය
85673773|Kilinochchi|கிளிநொச்சி மாவட்டம்|කිලිනොච්චි දිස්ත්‍රික්කය
85673777|Kurunegala|குருநாகல் மாவட்டம்|කුරුණෑගල දිස්ත් රික්කය
85673779|Puttalam|புத்தளம்|පුත්තලම දිස්ත්‍රික්කය
85673785|Ratnapura|இரத்தினபுரி மாவட்டம்|රත්නපුර දිස්ත් රික්කය
85673789|Galle|காலி மாவட்டம்|ගාල්ල පරිපාලන දිස්ත්‍රික්කය
85673791|Hambantota|அம்பாந்தோட்டை மாவட்டம்|හම්බන්තොට පරිපාලන දිස්ත්‍රික්කය
85673795|Matara|மாத்தறை மாவட்டம்|මාතර දිස්ත්‍රික්කය
85673801|Badulla|பதுளை மாவட்டம்|බදුල්ල පරිපාලන දිස්ත්‍රික්කය
85673803|Moneragala|மொனராகலை மாவட்டம்|මොණරාගල දිස්ත්‍රික්කය
85673807|Kegalle|கேகாலை மாவட்டம்|කෑගල්ල පරිපාලන දිස්ත්‍රික්කය
85673811|Colombo|கொழும்பு மாவட்டம்|කොළඹ දිස්ත් රික්කය
85673815|Gampaha|கம்பகா மாவட்டம்|ගම්පහ පරිපාලන දිස්ත්‍රික්කය
85673819|Kalutara|களுத்துறை மாவட்டம்|කළුතර පරිපාලන දිස්ත්‍රික්කය
85673865|Diekirch|Diekirch District|Dikrech
85673869|Grevenmacher|Grevenmacher District|Gréiwemaacher
85673875|Luxembourg|Luxemburg|Lëtzebuerg
85673883|Tanger-Tétouan|Tangier-Tetouan|طنجة ـ تطوان
85673887|Fes-Boulemane|Fès-Boulemane|مكناس ـ تافيلالت
85673893|Taza-Al Hoceima-Taounate|Taza-Al Hoceïma-Taounate|تازة ـ الحسيمة ـ تاونات
85673897|Gharb-Chrarda-Béni Hssen|الغرب ــ الشراردة ــ بني حسن
85673901|Chaouia - Ouardigha|Chaouia-Ouardigha|الشاوية
85673905|Grand Casablanca|Greater Casablanca|الدار البيضاء الكبرى
85673911|Rabat-Salé-Zemmour-Zaer|الرباط - سلا - زمور- زعير
85673915|Meknès-Tafilalet|مكناس ـ تافيلالت
85673919|Tadla - Azilal|Tadla-Azilal|تادلة ـ أزيلال
85673923|Oriental|الجهة الشرقية
85673929|Souss-Massa-Drâa|Suss-Massa-Draa|سوس ـ ماسة ـ درعة
85673933|Marrakech - Tensift - Al Haouz|Marrakech-Tensift-Al Haouz|مراكش ـ تانسيفت ـ الحوز
85673937|Doukkala - Abda|Doukkala-Abda|دكالة عبدة
85673941|Laâyoune-Boujdour-Sakia El Hamra|Laâyoune-Boujdour-Sakia el Hamra|جهة العيون بوجدور
85673947|Guelmim - Es-Semara|Guelmim-Es-Semara|كلميم ـ السمارة
85673951|Oued Ed-Dahab|إقليم وادي
85673955|Alaotra-Mangoro|Toamasina
85673959|Amoron'i Mania|Fianarantsoa
85673965|Analamanga|Antananarivo
85673967|Analanjirofo|Toamasina
85673973|Androy|Toliara
85673977|Anosy|Toliara
85673983|Atsimo-Andrefana|Toliara
85673987|Atsimo-Atsinanana|Fianarantsoa
85673991|Atsinanana|Toamasina
85673995|Betsiboka|Mahajanga
85674001|Boeny|Mahajanga
85674005|Antananarivo|Bongolava
85674009|Antsiranana|Diana
85674013|Fianarantsoa|Haute Matsiatra|Matsiatra Ambony
85674019|Fianarantsoa|Ihorombe
85674025|Antananarivo|Itasy
85674029|Mahajanga|Melaky
85674035|Menabe|Toliara
85674037|Antsiranana|Sava
85674041|Mahajanga|Sofia
85674043|Antananarivo|Vakinankaratra
85674045|Fianarantsoa|Vatovavy-Fitovinany
85674049|Haa Alifu|ތިލަދުންމަތީ އުތުރުބުރި
85674053|Haa Dhaalu|ތިލަދުންމަތީ ދެކުނުބުރި
85674057|Shaviyani|މިލަދުންމަޑުލު އުތުރުބުރި
85674061|Raa|މާޅޮސްމަޑުލު އުތުރުބުރި
85674063|Noonu|މިލަދުންމަޑުލު ދެކުނުބުރި
85674073|Lhaviyani|ފާދިއްޕޮޅު
85674077|Kaafu|މާލެ އަތޮޅު
85674089|Faafu|ނިލަންދެއަތޮޅު އުތުރުބުރި
85674097|Vaavu|ފެލިދެ އަތޮޅު
85674101|Meemu|މުލަކަތޮޅު
85674107|Dhaalu|ނިލަންދެއަތޮޅު ދެކުނުބުރި
85674111|Thaa|ކޮޅުމަޑުލު
85674115|Laamu|ހައްދުންމަތި
85674121|Gaafu Alifu|ހުވަދުއަތޮޅު އުތުރުބުރި
85674125|Gaafu Dhaalu|ހުވަދުއަތޮޅު ދެކުނުބުރި
85674133|Gnaviyani|ޏ. އަތޮޅު
85674135|Seenu|އައްޑުއަތޮޅު
85674147|Resen Municipality|Општина Ресен
85674151|Vevcani Municipality|Општина Вевчани
85674157|Bitola Municipality|Општина Битола
85674161|Demir Hisar Municipality|Општина Демир Хисар
85674165|Ohrid Municipality|Општина Охрид
85674169|Debarca Municipality|Opština Debarca
85674173|Petrovec Municipality|Општина Петровец
85674179|Plasnica Municipality|Општина Пласница
85674183|Prilep Municipality|Општина Прилеп
85674187|Probistip Municipality|Општина Пробиштип
85674191|Radovis Municipality|Општина Радовиш
85674197|Kriva Palanka Municipality|Општина Крива Паланка
85674201|Rosoman Municipality|Општина Росоман
85674205|Saraj Municipality|Општина Сарај
85674209|Sopiste Municipality|Општина Сопиште
85674215|Staro Nagoricane Municipality|Општина Старо Нагоричане
85674219|Stip Municipality|Општина Штип
85674223|Studenicani Municipality|Општина Студеничани
85674227|Cair Municipality|Општина Чаир
85674229|Sveti Nikole Municipality|Општина Свети Николе
85674237|Veles Municipality|Општина Велес
85674241|Vranestica Municipality|Општина Вранештица
85674245|Zelenikovo Municipality|Општина Зелениково
85674251|Zelino Municipality|Општина Желино
85674253|Aracinovo Municipality|Општина Арачиново
85674257|Lipkovo Municipality|Општина Липково
85674261|Butel Municipality|Opština Butel
85674265|Caska Municipality|Општина Чашка
85674273|Centar Municipality|Општина Центар
85674275|Zrnovci Municipality|Општина Зрновци
85674279|Cesinovo-Oblesevo Municipality|Општина Чешиново-Облешево
85674287|Cucer-Sandevo Municipality|Општина Чучер Сандево
85674289|Demir Kapija Municipality|Општина Демир Капија
85674293|Dolneni Municipality|Општина Долнени
85674297|Gazi Baba Municipality|Општина Гази Баба
85674301|Gradsko Municipality|Општина Градско
85674307|Lozovo Municipality|Општина Лозово
85674311|Konce Municipality|Општина Конче
85674315|Ilinden|Ilinden Municipality
85674319|Karbinci Municipality|Општина Карбинци
85674323|Karpos Municipality|Општина Карпош
85674327|Kavadarci Municipality|Кавадарци
85674331|Aerodrom Municipality|Opština Aerodrom
85674337|Centar Municipality|Општина Кисела Вода
85674341|Kocani Municipality|Општина Кочани
85674345|Kratovo Municipality|Кратово
85674349|Krivogastani Municipality|Општина Кривогаштани
85674353|Krusevo Municipality|Општина Крушево
85674355|Kumanovo Municipality|Општина Куманово
85674361|Makedonski Brod Municipality|Општина Македонски Брод
85674365|Mogila Municipality|Општина Могила
85674369|Negotino Municipality|Општина Неготино
85674373|Novaci Municipality|Општина Новаци
85674377|Gjorce Petrov Municipality|Општина Ѓорче Петров
85674381|Zajas Municipality|Општина Зајас
85674385|Centar Zupa Municipality|Општина Центар Жупа
85674389|Debar Municipality|Општина Дебар
85674395|Drugovo Municipality|Општина Другово
85674399|Kicevo Municipality|Општина Кичево
85674403|Mavrovo and Rostusa Municipality|Општина Маврово и Ростуша
85674407|Oslomej Municipality|Општина Осломеј
85674413|Tearce Municipality|Општина Теарце
85674417|Tetovo Municipality|Општина Тетово
85674421|Vrapciste Municipality|Општина Врапчиште
85674425|Bogovinje Municipality|Општина Боговиње
85674427|Brvenica Municipality|Општина Брвеница
85674433|Gostivar Municipality|Гостивар
85674437|Jegunovce Municipality|Општина Јегуновце
85674439|Strumica Municipality|Општина Струмица
85674443|Valandovo Municipality|Општина Валандово
85674449|Vasilevo Municipality|Општина Василево
85674453|Bogdanci Municipality|Општина Богданци
85674457|Bosilovo Municipality|Општина Босилово
85674461|Gevgelija Municipality|Општина Гевгелија
85674467|Novo Selo Municipality|Општина Ново Село
85674473|Star Dojran Municipality|Општина Дојран
85674475|Vinica Municipality|Општина Виница
85674479|Berovo Municipality|Општина Берово
85674485|Delcevo Municipality|Општина Делчево
85674489|Makedonska Kamenica Municipality|Општина Македонска Каменица
85674495|Pehcevo Municipality|Општина Пехчево
85674497|Struga Municipality|Општина Струга
85674503|Rankovce Municipality|Општина Ранковце
85674507|Centar Municipality|Шуто Оризари
85674557|Karan State|ကရင်ပြည်နယ်
85674559|Mandalay|မန္တလေးတိုင်း
85674565|Bago|ပဲခူးတိုင်းဒေသကြီး
85674569|Yangon|ရန်ကုန်တိုင်းဒေသကြီး
85674575|Mon State|မွန်ပြည်နယ်
85674579|Rakhine State|ရခိုင် ပြည်နယ်
85674581|Chin State|ချင်းပြည်နယ်‌
85674585|Ayeyarwady|ဧ​ရာဝတီတိုင်း
85674589|Magway|မကွေးတိုင်း
85674595|Shan State|ရှမ်းပြည်နယ်
85674599|Tenasserim|တနင်္သာရီမြို့
85674605|Kachin State|ကချင်ပြည်နယ်
85674607|Sagaing|စစ်ကိုင်းတိုင်း
85674613|Bar|Општина Бар
85674617|Ulcinj|Улцињ
85674621|Budva|Општина Будва
85674625|Cetinje|Општина Цетиње
85674633|Rozaje|Рожаје
85674635|Plav|Плав
85674639|Herceg Novi|Херцег Нови
85674643|Kotor|Котор
85674649|Andrijevica|Андријевица
85674653|Berane|Општина Беране
85674657|Bijelo Polje|Бијело Поље
85674661|Danilovgrad|Оптшина Даниловград
85674667|Kolasin|Општина Колашин
85674669|Mojkovac|Општина Мојковац
85674673|Niksic|Општина Никшић
85674677|Pluzine|Општина Плужине
85674685|Pljevlja|Пљевља
85674689|Podgorica|Подгорица
85674693|Tivat|Општина Тиват
85674695|Savnik|Општина Шавник
85674701|Zabljak|Општина Жабљак
85674705|Bayan-Olgiy|Баян-Өлгий Аймаг
85674709|Dornogovi|Дорноговь Аймаг
85674713|Omnogov|Өмнөговь Аймаг
85674719|Hentiy|Хэнтий Аймаг
85674721|Arhangay|Архангай Аймаг
85674723|Bayanhongor|Баянхонгор Аймаг
85674727|Dzavhan|Завхан Аймаг
85674731|Govi-Altay|Говь-Алтай Аймаг
85674737|Hovd|Ховд Аймаг
85674741|Hovsgol|Хөвсгөл Аймаг
85674745|Uvs|Увс Аймаг
85674749|Bulgan|Булган Аймаг
85674751|Erdenet|Орхон
85674757|Dundgovi|Дундговь Аймаг
85674761|Selenge|Сэлэнгэ Аймаг
85674765|Ovorhangay|Өвөрхангай Аймаг
85674769|Darhan|Darhan-Uul Aymag
85674777|Tov|Төв Аймаг
85674779|Govĭsümber Aymag|Tov
85674787|Dornod|Дорнод Аймаг
85674793|Suhbaatar|Сүхбаатар Аймаг
85674857|Tiris Zemmour|ولاية تيرس زمور
85674863|Brakna Region|ولاية البراكنة
85674865|Dakhlet Nouadhibou|داخلة نواذيبو
85674869|Inchiri Region|ولاية إينشيري
85674873|Nouakchott|نواكشوط
85674881|Trarza|ولاية الترارزة
85674885|Assaba Region|ولاية العصابة
85674887|Guidimaka Region|ولاية كيدي ماغة
85674891|Gorgol Region|ولاية كركول
85674899|Adrar Region|ولاية آدرار
85674901|Hodh ech Chargui|ولاية الحوض الشرقي
85674905|Hodh el Gharbi|ولاية الحوض الغربي
85674909|Tagant Region|ولاية تكانت
85674925|Agalega Islands|Agaléga
85674929|Beau Bassin|Beau Bassin-Rose Hill
85674935|Cargados Carajos|Saint-Brandon
85674939|Curepipe|Curepipe (2)
85674971|Port Louis|Port-Louis
85674979|Riviere du Rempart|Rivière du Rempart
85674983|Black River|Rivière Noire
85674997|Vacoas|Vacoas-Phœnix
85675195|Karas|ǀǀKaras
85675217|Otjozondjoepa|Otjozondjupa
85675223|Omoesati|Omusati
85675227|Oshana|Osjana
85675243|Oshikoto|Osjikoto
85675269|Diffa|Diffa Region
85675301|Borno|Ìpínlẹ̀ Bọ̀rnó
85675305|Abia|Ìpínlẹ̀ Ábíá
85675309|Akwa Ibom|Ìpínlẹ̀ Akwa Íbọm
85675315|Imo|Ìpínlẹ̀ Ímò
85675317|Rivers|Ìpínlẹ̀ Rivers
85675321|Bayelsa|Ìpínlẹ̀ Bàyélsà
85675325|Benue|Ìpínlẹ̀ Bẹ́núé
85675331|Cross River|Ìpínlẹ̀ Cross River
85675335|Taraba|Ìpínlẹ̀ Tàràbà
85675339|Kwara|Ìpínlẹ̀ Kúárà
85675343|Lagos|Èkó
85675349|Niger|Ìpínlẹ̀ Niger
85675353|Ogun|Ìpínlẹ̀ Ògùn
85675357|Ondo|Ìpínlẹ̀ Òndó
85675361|Ekiti|Ìpínlẹ̀ Èkìtì
85675367|Osun|Ìpínlẹ̀ Ọ̀ṣun
85675371|Oyo|Ìpínlẹ̀ Ọ̀yọ́
85675375|Anambra|Ìpínlẹ̀ Anámbra
85675379|Bauchi|Ìpínlẹ̀ Bauchi
85675381|Gombe|Ìpínlẹ̀ Gòmbè
85675387|Delta|Ìpínlẹ̀ Dẹ́ltà
85675391|Edo|Ìpínlẹ̀ Ẹdó
85675395|Enugu|Ìpínlẹ̀ Ẹnúgu
85675399|Ebonyi|Ìpínlẹ̀ Ẹ̀bọ́nyì
85675405|Kaduna|Ìpínlẹ̀ Kàdúná
85675407|Kogi|Ìpínlẹ̀ Kogí
85675411|Plateau|Ìpínlẹ̀ Plateau
85675415|Nassarawa|Ìpínlẹ̀ Násáráwá
85675421|Jigawa|Ìpínlẹ̀ Jígàwà
85675425|Kano|Ìpínlẹ̀ Kánò
85675429|Katsina|Ìpínlẹ̀ Kàtsínà
85675433|Sokoto|Ìpínlẹ̀ Sókótó
85675439|Zamfara|Ìpínlẹ̀ Zamfara
85675443|Yobe|Ìpínlẹ̀ Yòbè
85675447|Kebbi|Ìpínlẹ̀ Kébbí
85675451|Adamawa|Ìpínlẹ̀ Adámáwá
85675457|Agbègbè Olúìlú Ìjọba Àpapọ̀ Abùjá|Federal Capital Territory
85675465|Rio San Juan|Río San Juan
85675467|Atlántico Sur|Región Autónoma del Caribe Sur
85675485|Atlántico Norte|Región Autónoma del Caribe Norte
85675567|Mahakali|महाकाली अञ्चल
85675571|Seti|सेती अञ्चल
85675579|Janakpur|जनकपुर अञ्चल
85675585|Narayani|नारायणी अञ्चल
85675589|Sagarmatha|सगरमाथा अञ्चल
85675681|Ad Dakhiliyah|الداخلية
85675685|Al Wusta|الوسطى
85675691|Ash Sharqiyah|الشرقية
85675695|Zufar|ظفار
85675699|Az Zahirah|الظاهرة
85675703|Al Batinah|الباطنة
85675709|Musandam|مسندم
85675713|Masqat|مسقط
85675717|Buraymi|البريمي
85675721|Ash Sharqiyah|الشرقية
85675727|Al Batinah|الباطنة
85675733|Balochistan|بلوچستان‬
85675735|Azad Kashmir|आज़ाद कश्मीर
85675741|Islamabad|آزاد جموں و کشمیر‬
85675745|Gilgit Baltistan|گلگت بلتستان‬
85675749|Federally Administered Tribal Areas|قبائلی علاقہ جات
85675753|Punjab|پنجاب‬
85675757|Sindh|سندھ‬
85675763|North-West Frontier|سرحدی صوبہسنڌ
85675789|Panama|Panamá
85675807|Ngäbe Buglé|Ngöbe Buglé
85675817|Callao|Qallaw Suyu
85675821|Lambayeque|Lampalliqi Suyu
85675827|Piura|Piwra Suyu
85675831|Tumbes|Tumpis Suyu
85675835|Apurimac|Apurimaq Suyu|Apurímac
85675839|Arequipa|Ariqipa Suyu
85675843|Cusco|Qusqu Suyu
85675847|Amaru suyu|Madre de Dios
85675853|Callao|Puno
85675857|Moquegua|Muqiwa suyu
85675861|Tacna|Taqna Suyu
85675865|Ancash|Anqash Suyu
85675871|Cajamarca|Kashamarka Suyu
85675875|Huanuco|Huánuco|Wanuku Suyu
85675879|La Libertad|Qispikay suyu
85675883|Pasco|Pasqu Suyu
85675885|San Martin|San Martin Suyu|San Martín
85675891|Ucayali|Ukayali Suyu
85675895|Amarumayu Suyu|Amazonas
85675899|Loreto|Luritu Suyu
85675903|Ayacucho|Ayakuchu Suyu
85675909|Ancha llaqta Limaq|Lima Metropolitan Area|Lima Province
85675911|Huancavelica|Wankawillka suyu
85675915|Ica|Ika Suyu
85675919|Hunin Suyu|Junin|Junín
85675925|Lima|Lima Suyu|Lima region
85676161|Lalawigan ng Quezon|Quezon
85676259|Province of Sarangani|Sarangani
85676277|Isabela|Lungsod ng Isabela
85676327|Caraga|Lungsod ng Butuan
85676519|East Sepik|Is Sepik
85676531|Chimbu|Simbu
85676533|Eastern Highlands|Isten Hailans
85676539|Gulf|Gulf Provins
85676547|Sauten Hailans|Southern Highlands
85676551|Westen Hailans|Western Highlands
85676557|Westen Provins|Western
85676561|Central|Sentral Provins
85676565|East New Britain|Is Niu Briten
85676575|Milen Be|Milne Bay
85676581|National Capital|Nesenel Kapitol Distrik
85676587|New Ireland|Niu Ailan
85676595|Northern|Oro
85676599|Wes Niu Briten|West New Britain
85676603|Hwanghae-bukto|황해북도
85676605|Hwanghae-namdo|황해남도
85676611|P´yongyang-si|평양
85676615|Hamgyong-bukto|함경북도
85676619|Kangwon-do|강원도
85676623|Chagang-do|자강도
85676629|Hamgyong-namdo|함경남도
85676633|P'yongan-bukto|평안북도
85676637|P'yongan-namdo|평안남도
85676641|Yanggang-do|양강도
85676647|Hamgyong-bukto|나선
85676651|Asunción|Paraguay
85676655|Alto Paraguay|Alto Paraguái
85676665|Concepción|Tetãvore Concepción
85676671|Presidente Hayes|Tetãvore Presidente Hayes
85676675|San Pedro|Tetãvore San Pedro
85676681|Central|Tetãvore Central
85676685|Guaira|Guairá
85676691|Ñe'ẽmbuku|Ñeembucú
85676699|Paraguarí|Tetãvore Paraguari
85676701|Amambai|Amambay
85676705|Alto Parana|Alto Paraná
85676709|Caaguazú|Ka'aguasu
85676713|Caazapá|Tetãvore Ka'asapa
85676719|Canindeyú|Kanindeju
85676749|Doha|الدوحة
85676755|Al Rayyan|الريان
85676759|Al Wakra|الوكرة
85676767|Al Khor|الخور
85676773|Madinat Al Shamal|مدينة الشمال
85676777|Umm Slal|أم صلال
85676781|Umm Slal|الضعاين‎
85676785|Intara y’ Amajyepfo|Province du Sud|Southern
